Country;Year;ISO3166_alpha3;ISO3166_numeric;Region;SubRegion;OPEC;EU;OECD;CIS;Var;Value
Turkmenistan;2011;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;5,767
Turkmenistan;2012;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;6,01
Turkmenistan;2013;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;6,179
Turkmenistan;2014;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;6,463
Turkmenistan;2015;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;6,506
Turkmenistan;2016;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;6,46
Turkmenistan;2017;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;6,462238022
Turkmenistan;2018;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;6,51302195
Turkmenistan;2019;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;6,541855072
Turkmenistan;2020;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;6,609305962
Turkmenistan;2021;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;6,747128822
Turkmenistan;2022;TKM;795;CIS;CIS;0;0;0;1;oilcons_mt;6,885001439
US;1965;USA;840;North America;North America;0;0;1;0;oilcons_mt;533,2297766
US;1966;USA;840;North America;North America;0;0;1;0;oilcons_mt;559,6812392
US;1967;USA;840;North America;North America;0;0;1;0;oilcons_mt;580,870232
US;1968;USA;840;North America;North America;0;0;1;0;oilcons_mt;619,6422872
US;1969;USA;840;North America;North America;0;0;1;0;oilcons_mt;650,6494818
US;1970;USA;840;North America;North America;0;0;1;0;oilcons_mt;679,7468785
US;1971;USA;840;North America;North America;0;0;1;0;oilcons_mt;703,3547194
US;1972;USA;840;North America;North America;0;0;1;0;oilcons_mt;758,2244638
US;1973;USA;840;North America;North America;0;0;1;0;oilcons_mt;803,5269473
US;1974;USA;840;North America;North America;0;0;1;0;oilcons_mt;771,3108894
US;1975;USA;840;North America;North America;0;0;1;0;oilcons_mt;751,8591505
US;1976;USA;840;North America;North America;0;0;1;0;oilcons_mt;809,1646646
US;1977;USA;840;North America;North America;0;0;1;0;oilcons_mt;855,2347581
US;1978;USA;840;North America;North America;0;0;1;0;oilcons_mt;874,1986451
US;1979;USA;840;North America;North America;0;0;1;0;oilcons_mt;853,6143265
US;1980;USA;840;North America;North America;0;0;1;0;oilcons_mt;785,9966767
US;1981;USA;840;North America;North America;0;0;1;0;oilcons_mt;731,8279412
US;1982;USA;840;North America;North America;0;0;1;0;oilcons_mt;691,8878061
US;1983;USA;840;North America;North America;0;0;1;0;oilcons_mt;688,0243547
US;1984;USA;840;North America;North America;0;0;1;0;oilcons_mt;709,4112734
US;1985;USA;840;North America;North America;0;0;1;0;oilcons_mt;706,3435422
US;1986;USA;840;North America;North America;0;0;1;0;oilcons_mt;740,3280146
US;1987;USA;840;North America;North America;0;0;1;0;oilcons_mt;755,3389719
US;1988;USA;840;North America;North America;0;0;1;0;oilcons_mt;787,0958745
US;1989;USA;840;North America;North America;0;0;1;0;oilcons_mt;786,4241764
US;1990;USA;840;North America;North America;0;0;1;0;oilcons_mt;769,7349302
US;1991;USA;840;North America;North America;0;0;1;0;oilcons_mt;752,3351017
US;1992;USA;840;North America;North America;0;0;1;0;oilcons_mt;768,7061059
US;1993;USA;840;North America;North America;0;0;1;0;oilcons_mt;774,4401154
US;1994;USA;840;North America;North America;0;0;1;0;oilcons_mt;794,4417774
US;1995;USA;840;North America;North America;0;0;1;0;oilcons_mt;791,7470359
US;1996;USA;840;North America;North America;0;0;1;0;oilcons_mt;820,9398875
US;1997;USA;840;North America;North America;0;0;1;0;oilcons_mt;831,550607
US;1998;USA;840;North America;North America;0;0;1;0;oilcons_mt;846,7514106
US;1999;USA;840;North America;North America;0;0;1;0;oilcons_mt;870,4239356
US;2000;USA;840;North America;North America;0;0;1;0;oilcons_mt;878,2729651
US;2001;USA;840;North America;North America;0;0;1;0;oilcons_mt;877,9852513
US;2002;USA;840;North America;North America;0;0;1;0;oilcons_mt;877,7663413
US;2003;USA;840;North America;North America;0;0;1;0;oilcons_mt;891,4771886
US;2004;USA;840;North America;North America;0;0;1;0;oilcons_mt;925,1785664
US;2005;USA;840;North America;North America;0;0;1;0;oilcons_mt;926,8244886
US;2006;USA;840;North America;North America;0;0;1;0;oilcons_mt;914,6077543
US;2007;USA;840;North America;North America;0;0;1;0;oilcons_mt;908,4814362
US;2008;USA;840;North America;North America;0;0;1;0;oilcons_mt;847,9084192
US;2009;USA;840;North America;North America;0;0;1;0;oilcons_mt;801,3939168
US;2010;USA;840;North America;North America;0;0;1;0;oilcons_mt;813,3060423
US;2011;USA;840;North America;North America;0;0;1;0;oilcons_mt;796,3219858
US;2012;USA;840;North America;North America;0;0;1;0;oilcons_mt;777,7281998
US;2013;USA;840;North America;North America;0;0;1;0;oilcons_mt;789,8180764
US;2014;USA;840;North America;North America;0;0;1;0;oilcons_mt;794,9397375
US;2015;USA;840;North America;North America;0;0;1;0;oilcons_mt;811,5205285
US;2016;USA;840;North America;North America;0;0;1;0;oilcons_mt;817,0308776
US;2017;USA;840;North America;North America;0;0;1;0;oilcons_mt;824,566252
US;2018;USA;840;North America;North America;0;0;1;0;oilcons_mt;843,6987384
US;2019;USA;840;North America;North America;0;0;1;0;oilcons_mt;842,3875805
US;2020;USA;840;North America;North America;0;0;1;0;oilcons_mt;739,3141287
US;2021;USA;840;North America;North America;0;0;1;0;oilcons_mt;807,6806268
US;2022;USA;840;North America;North America;0;0;1;0;oilcons_mt;822,6758472
USSR;1965;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;168,324618
USSR;1966;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;180,2555081
USSR;1967;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;196,3938549
USSR;1968;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;209,3347707
USSR;1969;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;222,5812888
USSR;1970;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;245,0843482
USSR;1971;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;259,8922348
USSR;1972;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;281,892151
USSR;1973;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;303,0661617
USSR;1974;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;333,0613939
USSR;1975;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;348,7832421
USSR;1976;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;358,4498121
USSR;1977;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;372,1320284
USSR;1978;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;394,7896277
USSR;1979;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;401,8926043
USSR;1980;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;421,4674391
USSR;1981;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;425,2998937
USSR;1982;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;422,3370853
USSR;1983;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;416,2941199
USSR;1984;SUN;810;CIS;CIS;0;0;0;0;oilcons_mt;416,467206
Ukraine;1985;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;64,32769746
Ukraine;1986;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;64,53307445
Ukraine;1987;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;67,07690531
Ukraine;1988;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;61,57922259
Ukraine;1989;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;58,83671339
Ukraine;1990;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;65,17589717
Ukraine;1991;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;62,53704126
Ukraine;1992;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;39,979
Ukraine;1993;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;28,739
Ukraine;1994;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;24,81
Ukraine;1995;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;25,631
Ukraine;1996;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;15,879
Ukraine;1997;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;18,31
Ukraine;1998;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;16,756
Ukraine;1999;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;12,585
Ukraine;2000;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;11,82
Ukraine;2001;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;13,05
Ukraine;2002;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;13,2
Ukraine;2003;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;13,662
Ukraine;2004;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;13,697
Ukraine;2005;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;14,051
Ukraine;2006;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;14,40561
Ukraine;2007;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;14,85708
Ukraine;2008;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;14,217438
Ukraine;2009;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;13,861181
Ukraine;2010;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;13,292236
Ukraine;2011;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;13,249702
Ukraine;2012;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;13,131028
Ukraine;2013;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;12,425719
Ukraine;2014;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;10,963802
Ukraine;2015;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;9,851105295
Ukraine;2016;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;10,30542765
Ukraine;2017;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;10,371849
Ukraine;2018;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;10,813213
Ukraine;2019;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;10,624148
Ukraine;2020;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;10,02529325
Ukraine;2021;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;10,13867957
Ukraine;2022;UKR;804;Europe;Europe;0;0;0;0;oilcons_mt;8,833317931
United Arab Emirates;1965;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,069570091
United Arab Emirates;1966;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,074251991
United Arab Emirates;1967;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,079787219
United Arab Emirates;1968;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,089128282
United Arab Emirates;1969;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,099039715
United Arab Emirates;1970;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,115239748
United Arab Emirates;1971;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,136
United Arab Emirates;1972;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,179
United Arab Emirates;1973;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,28
United Arab Emirates;1974;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,388
United Arab Emirates;1975;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,629
United Arab Emirates;1976;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;0,931
United Arab Emirates;1977;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;1,393
United Arab Emirates;1978;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;1,537
United Arab Emirates;1979;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;2,095
United Arab Emirates;1980;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;5,071
United Arab Emirates;1981;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;5,498
United Arab Emirates;1982;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;6,087
United Arab Emirates;1983;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;6,085
United Arab Emirates;1984;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;6,966
United Arab Emirates;1985;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;8,713
United Arab Emirates;1986;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;10,55
United Arab Emirates;1987;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;11,535
United Arab Emirates;1988;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;13,848
United Arab Emirates;1989;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;14,531
United Arab Emirates;1990;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;15,207
United Arab Emirates;1991;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;18,863
United Arab Emirates;1992;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;19
United Arab Emirates;1993;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;19,671
United Arab Emirates;1994;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;20,651
United Arab Emirates;1995;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;20,63
United Arab Emirates;1996;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;19,935
United Arab Emirates;1997;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;20,254
United Arab Emirates;1998;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;20,174
United Arab Emirates;1999;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;19,657
United Arab Emirates;2000;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;19,389
United Arab Emirates;2001;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;19,104
United Arab Emirates;2002;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;19,69
United Arab Emirates;2003;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;21,831
United Arab Emirates;2004;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;23,643
United Arab Emirates;2005;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;24,645
United Arab Emirates;2006;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;26,531
United Arab Emirates;2007;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;28,4
United Arab Emirates;2008;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;29,855
United Arab Emirates;2009;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;29,004
United Arab Emirates;2010;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;31,08
United Arab Emirates;2011;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;33,238276
United Arab Emirates;2012;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;34,760972
United Arab Emirates;2013;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;38,565463
United Arab Emirates;2014;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;39,086037
United Arab Emirates;2015;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;40,868359
United Arab Emirates;2016;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;44,35458
United Arab Emirates;2017;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;43,92816093
United Arab Emirates;2018;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;43,638714
United Arab Emirates;2019;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;42,67376086
United Arab Emirates;2020;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;39,82849296
United Arab Emirates;2021;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;44,04859981
United Arab Emirates;2022;ARE;784;Middle East;Middle East;1;0;0;0;oilcons_mt;50,26641447
United Kingdom;1965;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;74,981
United Kingdom;1966;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;80,276
United Kingdom;1967;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;86,151
United Kingdom;1968;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;91,082
United Kingdom;1969;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;97,918
United Kingdom;1970;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;103,893
United Kingdom;1971;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;104,514
United Kingdom;1972;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;110,796
United Kingdom;1973;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;113,617
United Kingdom;1974;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;105,53
United Kingdom;1975;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;92,196
United Kingdom;1976;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;91,557
United Kingdom;1977;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;92,25
United Kingdom;1978;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;94,303
United Kingdom;1979;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;94,717
United Kingdom;1980;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;80,918
United Kingdom;1981;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;74,734
United Kingdom;1982;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;75,626
United Kingdom;1983;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;72,489
United Kingdom;1984;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;89,684
United Kingdom;1985;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;77,485
United Kingdom;1986;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;77,457
United Kingdom;1987;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;75,21
United Kingdom;1988;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;80,039
United Kingdom;1989;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;81,822
United Kingdom;1990;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;82,994
United Kingdom;1991;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;82,645
United Kingdom;1992;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;83,723
United Kingdom;1993;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;84,156
United Kingdom;1994;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;83,204
United Kingdom;1995;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;82,236
United Kingdom;1996;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;84,247
United Kingdom;1997;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;81,692
United Kingdom;1998;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;80,671
United Kingdom;1999;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;79,410488
United Kingdom;2000;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;78,61968677
United Kingdom;2001;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;78,27361
United Kingdom;2002;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;77,73101
United Kingdom;2003;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;78,27517266
United Kingdom;2004;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;80,59253413
United Kingdom;2005;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;82,93802695
United Kingdom;2006;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;82,00713698
United Kingdom;2007;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;79,64735805
United Kingdom;2008;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;78,23663568
United Kingdom;2009;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;74,47359318
United Kingdom;2010;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;73,29208807
United Kingdom;2011;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;71,75415541
United Kingdom;2012;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;69,86484455
United Kingdom;2013;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;68,03996722
United Kingdom;2014;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;67,98920304
United Kingdom;2015;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;69,79990808
United Kingdom;2016;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;71,81382214
United Kingdom;2017;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;72,76889473
United Kingdom;2018;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;71,83310274
United Kingdom;2019;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;70,41310539
United Kingdom;2020;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;54,21924548
United Kingdom;2021;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;56,28158212
United Kingdom;2022;GBR;826;Europe;Europe;0;0;1;0;oilcons_mt;61,21016255
Uzbekistan;1985;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;10,24971552
Uzbekistan;1986;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;10,46536823
Uzbekistan;1987;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;10,63096362
Uzbekistan;1988;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;11,04302152
Uzbekistan;1989;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;11,17799125
Uzbekistan;1990;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;11,066
Uzbekistan;1991;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;10,628
Uzbekistan;1992;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;8,5
Uzbekistan;1993;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;8,987
Uzbekistan;1994;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;7,651
Uzbekistan;1995;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;6,669
Uzbekistan;1996;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;6,605
Uzbekistan;1997;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;7,008
Uzbekistan;1998;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;6,779
Uzbekistan;1999;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;7,152
Uzbekistan;2000;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;7,12
Uzbekistan;2001;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;7,095
Uzbekistan;2002;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;7,068
Uzbekistan;2003;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;6,938
Uzbekistan;2004;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;6,305
Uzbekistan;2005;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;5,359
Uzbekistan;2006;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;5,585
Uzbekistan;2007;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;5,776
Uzbekistan;2008;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;5,374
Uzbekistan;2009;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;4,611
Uzbekistan;2010;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;4,924
Uzbekistan;2011;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;5,027
Uzbekistan;2012;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;4,169
Uzbekistan;2013;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;3,912
Uzbekistan;2014;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;3,554
Uzbekistan;2015;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;3,593
Uzbekistan;2016;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;3,779
Uzbekistan;2017;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;3,809369993
Uzbekistan;2018;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;4,177631972
Uzbekistan;2019;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;4,179502015
Uzbekistan;2020;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;4,471424029
Uzbekistan;2021;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;4,932197512
Uzbekistan;2022;UZB;860;CIS;CIS;0;0;0;1;oilcons_mt;4,952957258
Venezuela;1965;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;9,555840084
Venezuela;1966;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;9,371909709
Venezuela;1967;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;9,54223292
Venezuela;1968;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;10,40795095
Venezuela;1969;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;10,27255869
Venezuela;1970;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;10,74053486
Venezuela;1971;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;10,81206496
Venezuela;1972;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;11,80663651
Venezuela;1973;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;12,90747082
Venezuela;1974;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;12,89325655
Venezuela;1975;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;13,80021503
Venezuela;1976;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;13,58657357
Venezuela;1977;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;15,28283899
Venezuela;1978;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;15,89574378
Venezuela;1979;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;17,02083236
Venezuela;1980;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;20,75093781
Venezuela;1981;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;22,01704838
Venezuela;1982;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;21,70206779
Venezuela;1983;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;21,20594
Venezuela;1984;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;19,89733688
Venezuela;1985;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;20,42737642
Venezuela;1986;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;21,33168873
Venezuela;1987;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;20,1985454
Venezuela;1988;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;20,89259291
Venezuela;1989;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;20,43677634
Venezuela;1990;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;20,63362164
Venezuela;1991;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;19,47602509
Venezuela;1992;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;23,43207445
Venezuela;1993;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;21,00127389
Venezuela;1994;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;23,65309635
Venezuela;1995;VEN;862;S. & Cent. America;South America;1;0;0;0;oilcons_mt;22,61423897
